"","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Z_CostContact","Z_Revenue","Response","Age","Total_Purchaase","Is_Parent","Has_Partner","Family_Size","campaign_participation","cluster"
"1299",1956,"Postgraduate","Single",64857,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,58,1540,0,0,0,0,"3"
"1300",1965,"Postgraduate","Together",45143,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,49,316,1,1,2,0,"2"
"1301",1955,"Undergraduate","Together",74805,0,1,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,59,982,1,1,2,0,"2"
"1302",1989,"Undergraduate","Married",59060,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,25,314,1,1,2,0,"1"
"1303",1962,"Postgraduate","Single",27238,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,52,57,1,0,2,0,"4"
"1304",1965,"Graduate","Together",47009,0,1,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,49,458,1,1,2,0,"2"
"1305",1973,"Undergraduate","Married",46094,1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,41,46,1,1,3,0,"1"
"1306",1972,"Graduate","Married",40321,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,42,102,1,1,3,0,"1"
"1307",1984,"Graduate","Together",37235,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,30,67,1,1,2,0,"1"
"1308",1960,"Postgraduate","Married",81843,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,54,1712,0,1,1,0,"3"
"1309",1958,"Postgraduate","Together",46692,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,56,409,1,1,2,0,"2"
"1310",1968,"Graduate","Together",77382,0,1,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,46,1226,1,1,2,1,"2"
"1311",1977,"Graduate","Single",37774,2,0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,37,475,1,0,2,1,"4"
"1312",1974,"Undergraduate","Married",18393,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,40,50,1,1,2,0,"1"
"1313",1962,"Postgraduate","Married",72828,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,52,1692,1,1,2,0,"2"
"1314",1982,"Graduate","Married",24711,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,32,61,0,1,1,0,"1"
"1315",1975,"Postgraduate","Married",45503,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,39,171,1,1,2,0,"2"
"1316",1982,"Postgraduate","Single",6560,0,0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0,32,376,0,0,0,0,"4"
"1317",1945,"Postgraduate","Together",71604,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,69,1271,0,1,1,1,"3"
"1318",1979,"Graduate","Married",27244,1,0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,35,125,1,1,2,0,"1"
"1319",1969,"Graduate","Married",48752,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,45,331,1,1,3,1,"2"
"1320",1962,"Graduate","Married",71434,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,52,1496,1,1,2,1,"2"
"1321",1948,"Graduate","Single",90842,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,66,1611,0,0,0,0,"3"
"1322",1978,"Postgraduate","Married",88097,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,36,970,1,1,2,1,"2"
"1323",1975,"Graduate","Married",51948,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,39,341,1,1,2,0,"1"
"1324",1982,"Graduate","Together",71853,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,32,1246,0,1,1,0,"3"
"1325",1983,"Postgraduate","Married",35876,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,31,132,0,1,1,0,"4"
"1326",1952,"Graduate","Widow",40049,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,62,35,1,0,1,0,"4"
"1327",1982,"Graduate","Single",39660,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,32,312,1,0,1,1,"4"
"1328",1962,"Graduate","Together",50127,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,52,326,1,1,2,1,"2"
"1329",1977,"Postgraduate","Married",43263,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,37,451,1,1,2,0,"2"
"1330",1949,"Postgraduate","Married",62845,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1,65,1178,1,1,3,1,"2"
"1331",1990,"Graduate","Married",18929,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,24,89,0,1,1,0,"1"
"1332",1982,"Undergraduate","Single",24367,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,32,35,1,0,1,0,"4"
"1333",1975,"Graduate","Single",33249,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,39,126,1,0,1,0,"4"
"1334",1959,"Undergraduate","Married",26887,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,55,34,1,1,2,0,"1"
"1335",1983,"Postgraduate","Married",50150,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,31,471,0,1,1,0,"4"
"1336",1976,"Graduate","Together",62061,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,38,830,1,1,2,1,"2"
"1337",1962,"Postgraduate","Divorced",85696,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,52,1313,0,0,0,1,"3"
"1338",1956,"Postgraduate","Together",76542,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,58,1512,0,1,1,0,"3"
"1339",1993,"Graduate","Single",70515,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1,21,1322,0,0,0,1,"3"
"1340",1987,"Graduate","Together",18227,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,27,31,1,1,2,0,"1"
"1341",1965,"Graduate","Married",69139,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,49,242,1,1,2,0,"2"
"1342",1982,"Graduate","Married",69109,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,32,1584,0,1,1,1,"3"
"1343",1962,"Graduate","Single",69627,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,52,891,1,0,1,0,"4"
"1344",1978,"Graduate","Married",38136,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,36,123,1,1,2,1,"1"
"1345",1946,"Postgraduate","Single",62159,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,68,704,0,0,0,0,"4"
"1346",1963,"Graduate","Single",80695,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,51,1955,0,0,0,0,"3"
"1347",1971,"Postgraduate","Single",33316,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,43,135,1,0,2,0,"4"
"1348",1968,"Graduate","Together",58554,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,46,586,1,1,3,0,"2"
"1349",1992,"Undergraduate","Married",17256,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,22,70,1,1,2,1,"1"
"1350",1974,"Graduate","Divorced",53034,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,40,458,1,0,2,0,"4"
"1351",1950,"Undergraduate","Together",52203,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,64,1047,0,1,1,0,"3"
"1352",1977,"Undergraduate","Divorced",59601,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,37,804,1,0,1,1,"4"
"1353",1958,"Postgraduate","Single",75154,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,56,1286,1,0,1,1,"3"
"1354",1976,"Graduate","Single",47025,0,1,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,38,415,1,0,1,0,"4"
"1355",1973,"Graduate","Married",37971,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,41,32,1,1,2,0,"1"
"1356",1968,"Postgraduate","Divorced",41335,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,46,201,1,0,1,0,"4"
"1357",1958,"Graduate","Married",67267,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,56,253,1,1,2,0,"2"
"1358",1975,"Graduate","Single",57338,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,39,245,1,0,1,0,"4"
"1359",1960,"Undergraduate","Together",50523,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,54,98,1,1,3,0,"1"
"1360",1965,"Postgraduate","Single",35791,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,49,35,1,0,3,0,"4"
"1361",1960,"Postgraduate","Divorced",50611,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,54,493,1,0,1,1,"4"
"1362",1969,"Postgraduate","Married",56242,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,45,979,1,1,2,0,"2"
"1363",1960,"Graduate","Single",48904,0,1,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,54,384,1,0,1,0,"4"
"1364",1975,"Graduate","Single",56243,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,39,399,1,0,3,0,"1"
"1365",1985,"Graduate","Married",21355,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,29,73,1,1,2,1,"1"
"1366",1971,"Postgraduate","Together",57420,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,43,322,1,1,2,1,"2"
"1367",1955,"Postgraduate","Divorced",46390,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,59,231,1,0,1,0,"4"
"1368",1956,"Undergraduate","Together",54342,1,1,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,58,187,1,1,3,0,"1"
"1369",1973,"Graduate","Married",20895,1,0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,41,45,1,1,2,0,"1"
"1370",1948,"Graduate","Married",92344,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,66,1918,0,1,1,1,"3"
"1371",1976,"Undergraduate","Together",26907,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,38,25,1,1,3,0,"1"
"1372",1980,"Graduate","Together",44964,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,34,41,1,1,3,0,"1"
"1373",1979,"Graduate","Together",75507,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,35,1520,0,1,1,0,"3"
"1374",1972,"Postgraduate","Married",53761,1,1,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,42,332,1,1,3,0,"2"
"1375",1973,"Graduate","Together",22682,1,0,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,41,97,1,1,2,0,"1"
"1376",1972,"Postgraduate","Together",38887,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,42,1,1,2,0,"2"
"1377",1975,"Undergraduate","Single",41658,1,1,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,39,76,1,0,2,0,"1"
"1378",1972,"Postgraduate","Married",29791,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,42,20,1,1,2,0,"2"
"1379",1956,"Postgraduate","Married",63915,0,2,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,58,789,1,1,3,0,"2"
"1380",1974,"Graduate","Divorced",39996,1,1,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,40,15,1,0,2,0,"4"
"1381",1972,"Graduate","Divorced",26759,1,0,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,42,64,1,0,1,0,"4"
"1382",1968,"Postgraduate","Divorced",63841,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,46,915,1,0,1,0,"4"
"1383",1969,"Postgraduate","Married",51039,1,1,2012-12-10,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,45,417,1,1,3,0,"2"
"1384",1961,"Graduate","Married",60544,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,53,294,1,1,3,0,"2"
"1385",1972,"Graduate","Married",65685,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,42,776,1,1,2,0,"2"
"1386",1953,"Graduate","Married",37716,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,61,190,1,1,2,0,"2"
"1387",1957,"Graduate","Single",36864,0,1,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,57,354,1,0,1,1,"4"
"1388",1970,"Postgraduate","Married",44511,1,0,2012-10-12,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,44,741,1,1,2,0,"2"
"1389",1967,"Postgraduate","Married",36947,1,1,2012-08-07,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,47,147,1,1,3,0,"2"
"1390",1951,"Postgraduate","Together",47352,0,1,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,63,319,1,1,2,0,"2"
"1391",1953,"Postgraduate","Married",67087,0,1,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,61,829,1,1,2,0,"2"
"1392",1950,"Graduate","Married",57045,0,1,2012-09-08,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,64,467,1,1,2,0,"2"
"1393",1953,"Postgraduate","Divorced",36957,1,1,2012-09-06,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,61,153,1,0,2,1,"4"
"1394",1977,"Postgraduate","Married",69389,0,1,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,37,843,1,1,2,0,"2"
"1395",1972,"Graduate","Married",80134,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,42,1690,1,1,2,1,"3"
"1396",1969,"Postgraduate","Married",43142,1,1,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,45,21,1,1,3,0,"2"
"1397",1944,"Graduate","Married",80589,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,70,1468,0,1,1,1,"3"
"1398",1990,"Graduate","Single",34412,1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,24,245,1,0,1,0,"4"
"1399",1979,"Graduate","Single",57537,1,0,2013-06-10,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,35,553,1,0,1,0,"4"
"1400",1966,"Undergraduate","Together",22634,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,48,102,0,1,1,0,"1"
"1401",1948,"Graduate","Together",51315,0,0,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,66,252,0,1,1,0,"2"
"1402",1972,"Graduate","Married",36026,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,42,65,1,1,4,0,"1"
"1403",1973,"Graduate","Married",24639,1,1,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,41,48,1,1,3,0,"1"
"1404",1972,"Postgraduate","Together",34578,2,1,2014-04-11,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,42,8,1,1,4,0,"2"
"1405",1972,"Undergraduate","Single",65704,0,0,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,42,825,0,0,0,0,"3"
"1406",1966,"Graduate","Single",63810,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,48,1383,1,0,1,1,"3"
"1407",1969,"Postgraduate","Together",54132,0,1,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,45,42,1,1,2,0,"2"
"1408",1959,"Graduate","Married",18690,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,55,64,0,1,1,0,"4"
"1409",1970,"Graduate","Married",28164,1,0,2013-05-04,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,44,86,1,1,2,0,"1"
"1410",1974,"Postgraduate","Married",34596,1,0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,40,23,1,1,2,0,"2"
"1411",1972,"Postgraduate","Married",43269,1,0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,42,19,1,1,2,0,"2"
"1412",1958,"Undergraduate","Single",38741,1,1,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,56,67,1,0,2,0,"4"
"1413",1972,"Graduate","Single",31907,0,0,2013-03-04,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,42,465,0,0,0,0,"4"
"1414",1983,"Postgraduate","Married",27100,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,31,37,1,1,2,0,"1"
"1415",1973,"Undergraduate","Divorced",31163,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,41,40,1,0,1,0,"4"
"1416",1985,"Graduate","Married",92533,0,0,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,29,1278,0,1,1,1,"3"
"1417",1973,"Graduate","Single",34853,1,1,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,41,37,1,0,2,0,"4"
"1418",1967,"Graduate","Divorced",70844,1,1,2013-10-30,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,47,361,1,0,2,0,"4"
"1419",1979,"Undergraduate","Married",31086,1,1,2013-05-04,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,35,48,1,1,3,1,"1"
"1420",1961,"Graduate","Married",60544,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,53,294,1,1,3,0,"2"
"1421",1986,"Undergraduate","Together",20491,0,0,2013-01-25,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,28,32,0,1,1,0,"1"
"1422",1964,"Graduate","Married",42523,0,0,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,50,151,0,1,1,0,"4"
"1423",1983,"Graduate","Married",39922,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,31,157,1,1,2,0,"1"
"1424",1952,"Graduate","Together",33402,1,1,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,62,75,1,1,3,0,"2"
"1425",1949,"Postgraduate","Married",36408,1,1,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,65,24,1,1,3,0,"2"
"1426",1979,"Graduate","Together",21645,1,0,2012-09-03,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,35,70,1,1,2,1,"1"
"1427",1948,"Postgraduate","Widow",78427,0,0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,66,1956,0,0,0,1,"3"
"1428",1946,"Graduate","Together",82657,0,0,2013-09-27,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,68,2388,0,1,1,1,"3"
"1429",1958,"Graduate","Married",51876,0,0,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,56,358,0,1,1,0,"4"
"1430",1971,"Undergraduate","Married",78041,0,0,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,43,1479,0,1,1,0,"3"
"1431",1957,"Graduate","Married",52852,0,1,2012-12-01,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,57,879,1,1,2,1,"2"
"1432",1982,"Postgraduate","Together",70038,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,32,1298,0,1,1,0,"3"
"1433",1973,"Undergraduate","Together",69401,0,1,2014-03-23,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,41,698,1,1,2,0,"1"
"1434",1972,"Graduate","Together",46053,1,0,2013-02-17,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,42,216,1,1,2,0,"1"
"1435",1965,"Graduate","Married",77343,0,0,2014-06-09,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,49,1188,0,1,1,0,"3"
"1436",1953,"Graduate","Single",73892,0,0,2013-11-13,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,61,1565,0,0,0,1,"3"
"1437",1967,"Postgraduate","Single",40304,1,0,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,47,57,1,0,1,0,"4"
"1438",1965,"Postgraduate","Together",32727,0,0,2012-08-28,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,49,542,0,1,1,0,"4"
"1439",1969,"Graduate","Together",68695,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,45,1141,0,1,1,0,"3"
"1440",1971,"Graduate","Divorced",43300,0,1,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,43,181,1,0,1,1,"4"
"1441",1972,"Graduate","Together",26290,1,1,2013-01-12,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,42,82,1,1,3,0,"1"
"1442",1970,"Graduate","Single",93790,0,0,2014-02-12,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,44,2463,0,0,0,1,"3"
"1443",1974,"Postgraduate","Married",38410,0,0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,40,598,0,1,1,1,"3"
"1444",1950,"Postgraduate","Widow",64866,0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,64,561,1,0,1,1,"4"
"1445",1959,"Graduate","Together",57957,0,1,2013-08-19,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,55,642,1,1,2,0,"2"
"1446",1955,"Postgraduate","Together",46015,1,1,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,59,46,1,1,3,1,"2"
"1447",1978,"Graduate","Together",16531,1,0,2014-06-18,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,36,49,1,1,2,0,"1"
"1448",1986,"Postgraduate","Married",28072,1,0,2013-07-08,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,28,47,1,1,2,0,"1"
"1449",1963,"Postgraduate","Divorced",49476,0,1,2013-06-20,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0,51,836,1,0,1,0,"4"
"1450",1953,"Graduate","Married",50725,0,1,2013-02-13,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,61,596,1,1,2,0,"2"
"1451",1952,"Graduate","Together",83844,0,0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,62,1605,0,1,1,1,"3"
